Time(ms),Roll(Rads),Pitch(Rads),Yaw(Rads),VelX(m/s),VelY(m/s),VelZ(m/s),AccX(g x 10^3),AccY(g x 10^3),AccZ(g x 10^3),Altitude(m),,,,First odometry csv sampled at 200HZ which is 5ms
5833,0.0381529,-0.3000919,-0.2355147,0,0,0,0,0,0,0,,,,
5838,0.0381529,-0.3000919,-0.2355147,0,0,0,0,0,0,0,,,,
5843,0.0381529,-0.3000919,-0.2355147,0,0,0,0,0,0,0,,,,
5848,0.0381529,-0.3000919,-0.2355147,0,0,0,0,0,0,0,,,,
5853,0.0381529,-0.3000919,-0.2355147,0,0,0,0,0,0,0,,,,
5858,0.0381529,-0.3000919,-0.2355147,0,0,0,0,0,0,0,,,,
5863,0.0381529,-0.3000919,-0.2355147,0,0,0,0,0,0,0,,,,
5868,0.0381529,-0.3000919,-0.2355147,0,0,0,0,0,0,0,,,,
5873,0.0381529,-0.3000919,-0.2355147,0,0,0,0,0,0,0,,,,
5878,0.0381529,-0.3000919,-0.2355147,0,0,0,0,0,0,0,,,,
5883,0.0381529,-0.3000919,-0.2355147,0,0,0,0,0,0,0,,,,
5888,0.0381529,-0.3000919,-0.2355147,0,0,0,0,0,0,0,,,,
5893,0.0381529,-0.3000919,-0.2355147,0,0,0,0,0,0,0,,,,
5898,0.0381529,-0.3000919,-0.2355147,0,0,0,0,0,0,0,,,,
5903,0.0381529,-0.3000919,-0.2355147,0,0,0,0,0,0,0,,,,
5908,0.0381529,-0.3000919,-0.2355147,0,0,0,0,0,0,0,,,,
5913,0.0381529,-0.3000919,-0.2355147,0,0,0,0,0,0,0,,,,
5918,0.0381529,-0.3000919,-0.2355147,0,0,0,0,0,0,0,,,,
5923,0.04036947,-0.3313508,-0.2352878,0,0,0,0,0,0,0,,,,
5928,0.04036947,-0.3313508,-0.2352878,0,0,0,0,0,0,0,,,,
5933,0.04036947,-0.3313508,-0.2352878,0,0,0,0,0,0,0,,,,
5938,0.04036947,-0.3313508,-0.2352878,0,0,0,0,0,0,0,,,,
5943,0.04036947,-0.3313508,-0.2352878,0,0,0,0,0,0,0,,,,
5948,0.04036947,-0.3313508,-0.2352878,0,0,0,0,0,0,0,,,,
5953,0.04036947,-0.3313508,-0.2352878,0,0,0,0,0,0,0,,,,
5958,0.04036947,-0.3313508,-0.2352878,0,0,0,0,0,0,0,,,,
5963,0.04036947,-0.3313508,-0.2352878,0,0,0,0,0,0,0,,,,
5968,0.04036947,-0.3313508,-0.2352878,0,0,0,0,0,0,0,,,,
5973,0.04036947,-0.3313508,-0.2352878,0,0,0,0,0,0,0,,,,
5978,0.04036947,-0.3313508,-0.2352878,0,0,0,0,0,0,0,,,,
5983,0.04036947,-0.3313508,-0.2352878,0,0,0,0,0,0,0,,,,
5988,0.06270968,-0.3220831,-0.2379233,0,0,0,0,0,0,0,,,,
5993,0.06270968,-0.3220831,-0.2379233,0,0,0,0,0,0,0,,,,
5998,0.06270968,-0.3220831,-0.2379233,0,0,0,0,0,0,0,,,,
6003,0.06270968,-0.3220831,-0.2379233,0,0,0,0,0,0,0,,,,
6008,0.06270968,-0.3220831,-0.2379233,0,0,0,0,0,0,0,,,,
6013,0.06270968,-0.3220831,-0.2379233,0,0,0,0,0,0,0,,,,
6018,0.06270968,-0.3220831,-0.2379233,0,0,0,0,0,0,0,,,,
6023,0.06270968,-0.3220831,-0.2379233,0,0,0,0,0,0,0,,,,
6028,0.06270968,-0.3220831,-0.2379233,0,0,0,0,0,0,0,,,,
6033,0.06270968,-0.3220831,-0.2379233,0,0,0,0,0,0,0,,,,
6038,0.06270968,-0.3220831,-0.2379233,0,0,0,0,0,0,0,,,,
6043,0.06270968,-0.3220831,-0.2379233,0,0,0,0,0,0,0,,,,
6048,0.06270968,-0.3220831,-0.2379233,0,0,0,0,0,0,0,,,,
6053,0.08700466,-0.2720096,-0.252968,0,0,0,0,0,0,0,,,,
6058,0.08700466,-0.2720096,-0.252968,0,0,0,0,0,0,0,,,,
6063,0.08700466,-0.2720096,-0.252968,0,0,0,0,0,0,0,,,,
6068,0.08700466,-0.2720096,-0.252968,0,0,0,0,0,0,0,,,,
6073,0.08700466,-0.2720096,-0.252968,0,0,0,0,0,0,0,,,,
6078,0.08700466,-0.2720096,-0.252968,0,0,0,0,0,0,0,,,,
6083,0.08700466,-0.2720096,-0.252968,0,0,0,0,0,0,0,,,,
6088,0.08700466,-0.2720096,-0.252968,0,0,0,0,0,0,0,,,,
6093,0.08700466,-0.2720096,-0.252968,0,0,0,0,0,0,0,,,,
6098,0.08700466,-0.2720096,-0.252968,0,0,0,0,0,0,0,,,,
6103,0.08700466,-0.2720096,-0.252968,0,0,0,0,0,0,0,,,,
6108,0.08700466,-0.2720096,-0.252968,0,0,0,0,0,0,0,,,,
6113,0.08700466,-0.2720096,-0.252968,0,0,0,0,0,0,0,,,,
6118,0.06417575,-0.2097537,-0.2839651,0,0,0,0,0,0,0,,,,
6123,0.06417575,-0.2097537,-0.2839651,0,0,0,0,0,0,0,,,,
6128,0.06417575,-0.2097537,-0.2839651,0,0,0,0,0,0,0,,,,
6133,0.06417575,-0.2097537,-0.2839651,0,0,0,0,0,0,0,,,,
6138,0.06417575,-0.2097537,-0.2839651,0,0,0,0,0,0,0,,,,
6143,0.06417575,-0.2097537,-0.2839651,0,0,0,0,0,0,0,,,,
6148,0.06417575,-0.2097537,-0.2839651,0,0,0,0,0,0,0,,,,
6153,0.06417575,-0.2097537,-0.2839651,0,0,0,0,0,0,0,,,,
6158,0.06417575,-0.2097537,-0.2839651,0,0,0,0,0,0,0,,,,
6163,0.06417575,-0.2097537,-0.2839651,0,0,0,0,0,0,0,,,,
6168,0.06417575,-0.2097537,-0.2839651,0,0,0,0,0,0,0,,,,
6173,0.06417575,-0.2097537,-0.2839651,0,0,0,0,0,0,0,,,,
6178,0.06417575,-0.2097537,-0.2839651,0,0,0,0,0,0,0,,,,
6183,-0.03370231,-0.1865582,-0.3233048,0,0,0,0,0,0,0,,,,
6188,-0.03370231,-0.1865582,-0.3233048,0,0,0,0,0,0,0,,,,
6193,-0.03370231,-0.1865582,-0.3233048,0,0,0,0,0,0,0,,,,
6198,-0.03370231,-0.1865582,-0.3233048,0,0,0,0,0,0,0,,,,
6203,-0.03370231,-0.1865582,-0.3233048,0,0,0,0,0,0,0,,,,
6208,-0.03370231,-0.1865582,-0.3233048,0,0,0,0,0,0,0,,,,
6219,-0.03370231,-0.1865582,-0.3233048,0,0,0,0,0,0,0,,,,
6224,-0.03370231,-0.1865582,-0.3233048,0,0,0,0,0,0,0,,,,
6229,-0.03370231,-0.1865582,-0.3233048,0,0,0,0,0,0,0,,,,
6234,-0.03370231,-0.1865582,-0.3233048,0,0,0,0,0,0,0,,,,
6240,-0.03370231,-0.1865582,-0.3233048,0,0,0,0,0,0,0,,,,
6245,-0.03370231,-0.1865582,-0.3233048,0,0,0,0,0,0,0,,,,
6250,-0.162717,-0.1716706,-0.3693117,0,0,0,0,0,0,0,,,,
6255,-0.162717,-0.1716706,-0.3693117,0,0,0,0,0,0,0,,,,
6260,-0.162717,-0.1716706,-0.3693117,0,0,0,0,0,0,0,,,,
6265,-0.162717,-0.1716706,-0.3693117,0,0,0,0,0,0,0,,,,
6270,-0.162717,-0.1716706,-0.3693117,0,0,0,0,0,0,0,,,,
6275,-0.162717,-0.1716706,-0.3693117,0,0,0,0,0,0,0,,,,
6280,-0.162717,-0.1716706,-0.3693117,0,0,0,0,0,0,0,,,,
6285,-0.162717,-0.1716706,-0.3693117,0,0,0,0,0,0,0,,,,
6290,-0.162717,-0.1716706,-0.3693117,0,0,0,0,0,0,0,,,,
6295,-0.162717,-0.1716706,-0.3693117,0,0,0,0,0,0,0,,,,
6300,-0.162717,-0.1716706,-0.3693117,0,0,0,0,0,0,0,,,,
6305,-0.162717,-0.1716706,-0.3693117,0,0,0,0,0,0,0,,,,
6310,-0.2752908,-0.1628043,-0.4069933,0,0,0,0,0,0,0,,,,
6315,-0.2752908,-0.1628043,-0.4069933,0,0,0,0,0,0,0,,,,
6320,-0.2752908,-0.1628043,-0.4069933,0,0,0,0,0,0,0,,,,
6325,-0.2752908,-0.1628043,-0.4069933,0,0,0,0,0,0,0,,,,
6330,-0.2752908,-0.1628043,-0.4069933,0,0,0,0,0,0,0,,,,
6335,-0.2752908,-0.1628043,-0.4069933,0,0,0,0,0,0,0,,,,
6340,-0.2752908,-0.1628043,-0.4069933,0,0,0,0,0,0,0,,,,
6345,-0.2752908,-0.1628043,-0.4069933,0,0,0,0,0,0,0,,,,
6350,-0.2752908,-0.1628043,-0.4069933,0,0,0,0,0,0,0,,,,
6355,-0.2752908,-0.1628043,-0.4069933,0,0,0,0,0,0,0,,,,
6360,-0.2752908,-0.1628043,-0.4069933,0,0,0,0,0,0,0,,,,
6365,-0.2752908,-0.1628043,-0.4069933,0,0,0,0,0,0,0,,,,
6370,-0.2752908,-0.1628043,-0.4069933,0,0,0,0,0,0,0,,,,
6375,-0.2752908,-0.1628043,-0.4069933,0,0,0,0,0,0,0,,,,
6380,-0.3733085,-0.1654921,-0.4333827,0,0,0,0,0,0,0,,,,
6385,-0.3733085,-0.1654921,-0.4333827,0,0,0,0,0,0,0,,,,
6390,-0.3733085,-0.1654921,-0.4333827,0,0,0,0,0,0,0,,,,
6395,-0.3733085,-0.1654921,-0.4333827,0,0,0,0,0,0,0,,,,
6400,-0.3733085,-0.1654921,-0.4333827,0,0,0,0,0,0,0,,,,
6405,-0.3733085,-0.1654921,-0.4333827,0,0,0,0,0,0,0,,,,
6410,-0.3733085,-0.1654921,-0.4333827,0,0,0,0,0,0,0,,,,
6415,-0.3733085,-0.1654921,-0.4333827,0,0,0,0,0,0,0,,,,
6420,-0.3733085,-0.1654921,-0.4333827,0,0,0,0,0,0,0,,,,
6425,-0.3733085,-0.1654921,-0.4333827,0,0,0,0,0,0,0,,,,
6430,-0.3733085,-0.1654921,-0.4333827,0,0,0,0,0,0,0,,,,
6435,-0.3733085,-0.1654921,-0.4333827,0,0,0,0,0,0,0,,,,
6440,-0.3733085,-0.1654921,-0.4333827,0,0,0,0,0,0,0,,,,
6445,-0.436437,-0.1770637,-0.448602,0,0,0,0,0,0,0,,,,
6450,-0.436437,-0.1770637,-0.448602,0,0,0,0,0,0,0,,,,
6455,-0.436437,-0.1770637,-0.448602,0,0,0,0,0,0,0,,,,
6460,-0.436437,-0.1770637,-0.448602,0,0,0,0,0,0,0,,,,
6465,-0.436437,-0.1770637,-0.448602,0,0,0,0,0,0,0,,,,
6470,-0.436437,-0.1770637,-0.448602,0,0,0,0,0,0,0,,,,
6475,-0.436437,-0.1770637,-0.448602,0,0,0,0,0,0,0,,,,
6480,-0.436437,-0.1770637,-0.448602,0,0,0,0,0,0,0,,,,
6485,-0.436437,-0.1770637,-0.448602,0,0,0,0,0,0,0,,,,
6490,-0.436437,-0.1770637,-0.448602,0,0,0,0,0,0,0,,,,
6495,-0.436437,-0.1770637,-0.448602,0,0,0,0,0,0,0,,,,
6500,-0.436437,-0.1770637,-0.448602,0,0,0,0,0,0,0,,,,
6505,-0.436437,-0.1770637,-0.448602,0,0,0,0,0,0,0,,,,
6510,-0.4568399,-0.1781632,-0.4541347,0,0,0,0,0,0,0,,,,
6515,-0.4568399,-0.1781632,-0.4541347,0,0,0,0,0,0,0,,,,
6520,-0.4568399,-0.1781632,-0.4541347,0,0,0,0,0,0,0,,,,
6525,-0.4568399,-0.1781632,-0.4541347,0,0,0,0,0,0,0,,,,
6530,-0.4568399,-0.1781632,-0.4541347,0,0,0,0,0,0,0,,,,
6535,-0.4568399,-0.1781632,-0.4541347,0,0,0,0,0,0,0,,,,
6540,-0.4568399,-0.1781632,-0.4541347,0,0,0,0,0,0,0,,,,
6545,-0.4568399,-0.1781632,-0.4541347,0,0,0,0,0,0,0,,,,
6550,-0.4568399,-0.1781632,-0.4541347,0,0,0,0,0,0,0,,,,
6555,-0.4568399,-0.1781632,-0.4541347,0,0,0,0,0,0,0,,,,
6560,-0.4568399,-0.1781632,-0.4541347,0,0,0,0,0,0,0,,,,
6565,-0.4568399,-0.1781632,-0.4541347,0,0,0,0,0,0,0,,,,
6570,-0.4568399,-0.1781632,-0.4541347,0,0,0,0,0,0,0,,,,
6575,-0.4937711,-0.1831374,-0.4516039,0,0,0,0,0,0,0,,,,
6580,-0.4937711,-0.1831374,-0.4516039,0,0,0,0,0,0,0,,,,
6585,-0.4937711,-0.1831374,-0.4516039,0,0,0,0,0,0,0,,,,
6590,-0.4937711,-0.1831374,-0.4516039,0,0,0,0,0,0,0,,,,
6595,-0.4937711,-0.1831374,-0.4516039,0,0,0,0,0,0,0,,,,
6600,-0.4937711,-0.1831374,-0.4516039,0,0,0,0,0,0,0,,,,
6605,-0.4937711,-0.1831374,-0.4516039,0,0,0,0,0,0,0,,,,
6610,-0.4937711,-0.1831374,-0.4516039,0,0,0,0,0,0,0,,,,
6615,-0.4937711,-0.1831374,-0.4516039,0,0,0,0,0,0,0,,,,
6620,-0.4937711,-0.1831374,-0.4516039,0,0,0,0,0,0,0,,,,
6625,-0.4937711,-0.1831374,-0.4516039,0,0,0,0,0,0,0,,,,
6630,-0.4937711,-0.1831374,-0.4516039,0,0,0,0,0,0,0,,,,
6635,-0.4937711,-0.1831374,-0.4516039,0,0,0,0,0,0,0,,,,
6640,-0.5431814,-0.1981298,-0.4531224,0,0,0,0,0,0,0,,,,
6645,-0.5431814,-0.1981298,-0.4531224,0,0,0,0,0,0,0,,,,
6650,-0.5431814,-0.1981298,-0.4531224,0,0,0,0,0,0,0,,,,
6655,-0.5431814,-0.1981298,-0.4531224,0,0,0,0,0,0,0,,,,
6660,-0.5431814,-0.1981298,-0.4531224,0,0,0,0,0,0,0,,,,
6665,-0.5431814,-0.1981298,-0.4531224,0,0,0,0,0,0,0,,,,
6670,-0.5431814,-0.1981298,-0.4531224,0,0,0,0,0,0,0,,,,
6675,-0.5431814,-0.1981298,-0.4531224,0,0,0,0,0,0,0,,,,
6680,-0.5431814,-0.1981298,-0.4531224,0,0,0,0,0,0,0,,,,
6685,-0.5431814,-0.1981298,-0.4531224,0,0,0,0,0,0,0,,,,
6690,-0.5431814,-0.1981298,-0.4531224,0,0,0,0,0,0,0,,,,
6695,-0.5431814,-0.1981298,-0.4531224,0,0,0,0,0,0,0,,,,
6700,-0.5431814,-0.1981298,-0.4531224,0,0,0,0,0,0,0,,,,
6705,-0.5719095,-0.2125636,-0.4553564,0,0,0,0,0,0,0,,,,
6710,-0.5719095,-0.2125636,-0.4553564,0,0,0,0,0,0,0,,,,
6715,-0.5719095,-0.2125636,-0.4553564,0,0,0,0,0,0,0,,,,
6720,-0.5719095,-0.2125636,-0.4553564,0,0,0,0,0,0,0,,,,
6725,-0.5719095,-0.2125636,-0.4553564,0,0,0,0,0,0,0,,,,
6730,-0.5719095,-0.2125636,-0.4553564,0,0,0,0,0,0,0,,,,
6735,-0.5719095,-0.2125636,-0.4553564,0,0,0,0,0,0,0,,,,
6740,-0.5719095,-0.2125636,-0.4553564,0,0,0,0,0,0,0,,,,
6746,-0.5719095,-0.2125636,-0.4553564,0,0,0,0,0,0,0,,,,
6751,-0.5719095,-0.2125636,-0.4553564,0,0,0,0,0,0,0,,,,
6756,-0.5719095,-0.2125636,-0.4553564,0,0,0,0,0,0,0,,,,
6761,-0.5719095,-0.2125636,-0.4553564,0,0,0,0,0,0,0,,,,
6766,-0.5719095,-0.2125636,-0.4553564,0,0,0,0,0,0,0,,,,
6771,-0.5525538,-0.2092824,-0.4516388,0,0,0,0,0,0,0,,,,
6776,-0.5525538,-0.2092824,-0.4516388,0,0,0,0,0,0,0,,,,
6781,-0.5525538,-0.2092824,-0.4516388,0,0,0,0,0,0,0,,,,
6786,-0.5525538,-0.2092824,-0.4516388,0,0,0,0,0,0,0,,,,
6791,-0.5525538,-0.2092824,-0.4516388,0,0,0,0,0,0,0,,,,
6796,-0.5525538,-0.2092824,-0.4516388,0,0,0,0,0,0,0,,,,
6801,-0.5525538,-0.2092824,-0.4516388,0,0,0,0,0,0,0,,,,
6806,-0.5525538,-0.2092824,-0.4516388,0,0,0,0,0,0,0,,,,
6811,-0.5525538,-0.2092824,-0.4516388,0,0,0,0,0,0,0,,,,
6816,-0.5525538,-0.2092824,-0.4516388,0,0,0,0,0,0,0,,,,
6821,-0.5525538,-0.2092824,-0.4516388,0,0,0,0,0,0,0,,,,
6826,-0.5525538,-0.2092824,-0.4516388,0,0,0,0,0,0,0,,,,
6831,-0.5525538,-0.2092824,-0.4516388,0,0,0,0,0,0,0,,,,
6836,-0.5060931,-0.1930858,-0.4388107,0,0,0,0,0,0,0,,,,
6841,-0.5060931,-0.1930858,-0.4388107,0,0,0,0,0,0,0,,,,
6847,-0.5060931,-0.1930858,-0.4388107,0,0,0,0,0,0,0,,,,
6852,-0.5060931,-0.1930858,-0.4388107,0,0,0,0,0,0,0,,,,
6858,-0.5060931,-0.1930858,-0.4388107,0,0,0,0,0,0,0,,,,
6863,-0.5060931,-0.1930858,-0.4388107,0,0,0,0,0,0,0,,,,
6868,-0.5060931,-0.1930858,-0.4388107,0,0,0,0,0,0,0,,,,
6873,-0.5060931,-0.1930858,-0.4388107,0,0,0,0,0,0,0,,,,
6878,-0.5060931,-0.1930858,-0.4388107,0,0,0,0,0,0,0,,,,
6883,-0.5060931,-0.1930858,-0.4388107,0,0,0,0,0,0,0,,,,
6888,-0.5060931,-0.1930858,-0.4388107,0,0,0,0,0,0,0,,,,
6893,-0.5060931,-0.1930858,-0.4388107,0,0,0,0,0,0,0,,,,
6898,-0.4471708,-0.1713739,-0.4311836,0,0,0,0,0,0,0,,,,
6903,-0.4471708,-0.1713739,-0.4311836,0,0,0,0,0,0,0,,,,
6908,-0.4471708,-0.1713739,-0.4311836,0,0,0,0,0,0,0,,,,
6913,-0.4471708,-0.1713739,-0.4311836,0,0,0,0,0,0,0,,,,
6919,-0.4471708,-0.1713739,-0.4311836,0,0,0,0,0,0,0,,,,
6923,-0.4471708,-0.1713739,-0.4311836,0,0,0,0,0,0,0,,,,
6928,-0.4471708,-0.1713739,-0.4311836,0,0,0,0,0,0,0,,,,
6933,-0.4471708,-0.1713739,-0.4311836,0,0,0,0,0,0,0,,,,
6938,-0.4471708,-0.1713739,-0.4311836,0,0,0,0,0,0,0,,,,
6943,-0.4471708,-0.1713739,-0.4311836,0,0,0,0,0,0,0,,,,
6948,-0.4471708,-0.1713739,-0.4311836,0,0,0,0,0,0,0,,,,
6953,-0.4471708,-0.1713739,-0.4311836,0,0,0,0,0,0,0,,,,
6958,-0.4471708,-0.1713739,-0.4311836,0,0,0,0,0,0,0,,,,
6963,-0.3625747,-0.1480912,-0.4261396,0,0,0,0,0,0,0,,,,
6968,-0.3625747,-0.1480912,-0.4261396,0,0,0,0,0,0,0,,,,
6973,-0.3625747,-0.1480912,-0.4261396,0,0,0,0,0,0,0,,,,
6978,-0.3625747,-0.1480912,-0.4261396,0,0,0,0,0,0,0,,,,
6983,-0.3625747,-0.1480912,-0.4261396,0,0,0,0,0,0,0,,,,
6988,-0.3625747,-0.1480912,-0.4261396,0,0,0,0,0,0,0,,,,
6993,-0.3625747,-0.1480912,-0.4261396,0,0,0,0,0,0,0,,,,
6998,-0.3625747,-0.1480912,-0.4261396,0,0,0,0,0,0,0,,,,
7003,-0.3625747,-0.1480912,-0.4261396,0,0,0,0,0,0,0,,,,
7008,-0.3625747,-0.1480912,-0.4261396,0,0,0,0,0,0,0,,,,
7013,-0.3625747,-0.1480912,-0.4261396,0,0,0,0,0,0,0,,,,
7018,-0.3625747,-0.1480912,-0.4261396,0,0,0,0,0,0,0,,,,
7023,-0.3625747,-0.1480912,-0.4261396,0,0,0,0,0,0,0,,,,
7028,-0.2598272,-0.1226268,-0.4160516,0,0,0,0,0,0,0,,,,
7033,-0.2598272,-0.1226268,-0.4160516,0,0,0,0,0,0,0,,,,
7038,-0.2598272,-0.1226268,-0.4160516,0,0,0,0,0,0,0,,,,
7043,-0.2598272,-0.1226268,-0.4160516,0,0,0,0,0,0,0,,,,
7048,-0.2598272,-0.1226268,-0.4160516,0,0,0,0,0,0,0,,,,
7053,-0.2598272,-0.1226268,-0.4160516,0,0,0,0,0,0,0,,,,
7058,-0.2598272,-0.1226268,-0.4160516,0,0,0,0,0,0,0,,,,
7063,-0.2598272,-0.1226268,-0.4160516,0,0,0,0,0,0,0,,,,
7068,-0.2598272,-0.1226268,-0.4160516,0,0,0,0,0,0,0,,,,
7073,-0.2598272,-0.1226268,-0.4160516,0,0,0,0,0,0,0,,,,
7078,-0.2598272,-0.1226268,-0.4160516,0,0,0,0,0,0,0,,,,
7083,-0.2598272,-0.1226268,-0.4160516,0,0,0,0,0,0,0,,,,
7088,-0.2598272,-0.1226268,-0.4160516,0,0,0,0,0,0,0,,,,
7094,-0.1738522,-0.1014036,-0.4081278,0,0,0,0,0,0,0,,,,
7098,-0.1738522,-0.1014036,-0.4081278,0,0,0,0,0,0,0,,,,
7103,-0.1738522,-0.1014036,-0.4081278,0,0,0,0,0,0,0,,,,
7108,-0.1738522,-0.1014036,-0.4081278,0,0,0,0,0,0,0,,,,
7115,-0.1738522,-0.1014036,-0.4081278,0,0,0,0,0,0,0,,,,
7120,-0.1738522,-0.1014036,-0.4081278,0,0,0,0,0,0,0,,,,
7125,-0.1738522,-0.1014036,-0.4081278,0,0,0,0,0,0,0,,,,
7130,-0.1738522,-0.1014036,-0.4081278,0,0,0,0,0,0,0,,,,
7135,-0.1738522,-0.1014036,-0.4081278,0,0,0,0,0,0,0,,,,
7140,-0.1738522,-0.1014036,-0.4081278,0,0,0,0,0,0,0,,,,
7145,-0.1738522,-0.1014036,-0.4081278,0,0,0,0,0,0,0,,,,
7150,-0.1738522,-0.1014036,-0.4081278,0,0,0,0,0,0,0,,,,
7155,-0.1738522,-0.1014036,-0.4081278,0,0,0,0,0,0,0,,,,
7160,-0.1208291,-0.08271115,-0.4053178,0,0,0,0,0,0,0,,,,
7165,-0.1208291,-0.08271115,-0.4053178,0,0,0,0,0,0,0,,,,
7170,-0.1208291,-0.08271115,-0.4053178,0,0,0,0,0,0,0,,,,
7175,-0.1208291,-0.08271115,-0.4053178,0,0,0,0,0,0,0,,,,
7180,-0.1208291,-0.08271115,-0.4053178,0,0,0,0,0,0,0,,,,
7185,-0.1208291,-0.08271115,-0.4053178,0,0,0,0,0,0,0,,,,
7190,-0.1208291,-0.08271115,-0.4053178,0,0,0,0,0,0,0,,,,
7195,-0.1208291,-0.08271115,-0.4053178,0,0,0,0,0,0,0,,,,
7200,-0.1208291,-0.08271115,-0.4053178,0,0,0,0,0,0,0,,,,
7205,-0.1208291,-0.08271115,-0.4053178,0,0,0,0,0,0,0,,,,
7210,-0.1208291,-0.08271115,-0.4053178,0,0,0,0,0,0,0,,,,
7216,-0.1208291,-0.08271115,-0.4053178,0,0,0,0,0,0,0,,,,
7221,-0.1208291,-0.08271115,-0.4053178,0,0,0,0,0,0,0,,,,
7226,-0.06998771,-0.06761406,-0.4016875,0,0,0,0,0,0,0,,,,
7231,-0.06998771,-0.06761406,-0.4016875,0,0,0,0,0,0,0,,,,
7236,-0.06998771,-0.06761406,-0.4016875,0,0,0,0,0,0,0,,,,
7241,-0.06998771,-0.06761406,-0.4016875,0,0,0,0,0,0,0,,,,
7246,-0.06998771,-0.06761406,-0.4016875,0,0,0,0,0,0,0,,,,
7251,-0.06998771,-0.06761406,-0.4016875,0,0,0,0,0,0,0,,,,
7256,-0.06998771,-0.06761406,-0.4016875,0,0,0,0,0,0,0,,,,
7261,-0.06998771,-0.06761406,-0.4016875,0,0,0,0,0,0,0,,,,
7266,-0.06998771,-0.06761406,-0.4016875,0,0,0,0,0,0,0,,,,
7271,-0.06998771,-0.06761406,-0.4016875,0,0,0,0,0,0,0,,,,
7276,-0.06998771,-0.06761406,-0.4016875,0,0,0,0,0,0,0,,,,
7281,-0.06998771,-0.06761406,-0.4016875,0,0,0,0,0,0,0,,,,
7286,-0.06998771,-0.06761406,-0.4016875,0,0,0,0,0,0,0,,,,
7291,0.007208209,-0.04885177,-0.3865381,0,0,0,0,0,0,0,,,,
7296,0.007208209,-0.04885177,-0.3865381,0,0,0,0,0,0,0,,,,
7301,0.007208209,-0.04885177,-0.3865381,0,0,0,0,0,0,0,,,,
7306,0.007208209,-0.04885177,-0.3865381,0,0,0,0,0,0,0,,,,
7311,0.007208209,-0.04885177,-0.3865381,0,0,0,0,0,0,0,,,,
7316,0.007208209,-0.04885177,-0.3865381,0,0,0,0,0,0,0,,,,
7321,0.007208209,-0.04885177,-0.3865381,0,0,0,0,0,0,0,,,,
7326,0.007208209,-0.04885177,-0.3865381,0,0,0,0,0,0,0,,,,
7331,0.007208209,-0.04885177,-0.3865381,0,0,0,0,0,0,0,,,,
7336,0.007208209,-0.04885177,-0.3865381,0,0,0,0,0,0,0,,,,
7341,0.007208209,-0.04885177,-0.3865381,0,0,0,0,0,0,0,,,,
7346,0.007208209,-0.04885177,-0.3865381,0,0,0,0,0,0,0,,,,
7351,0.007208209,-0.04885177,-0.3865381,0,0,0,0,0,0,0,,,,
7356,0.007208209,-0.04885177,-0.3865381,0,0,0,0,0,0,0,,,,
7361,0.007208209,-0.04885177,-0.3865381,0,0,0,0,0,0,0,,,,
7366,0.08902925,-0.02994985,-0.364512,0,0,0,0,0,0,0,,,,
7371,0.08902925,-0.02994985,-0.364512,0,0,0,0,0,0,0,,,,
7376,0.08902925,-0.02994985,-0.364512,0,0,0,0,0,0,0,,,,
7381,0.08902925,-0.02994985,-0.364512,0,0,0,0,0,0,0,,,,
7386,0.08902925,-0.02994985,-0.364512,0,0,0,0,0,0,0,,,,
7391,0.08902925,-0.02994985,-0.364512,0,0,0,0,0,0,0,,,,
7396,0.08902925,-0.02994985,-0.364512,0,0,0,0,0,0,0,,,,
7401,0.08902925,-0.02994985,-0.364512,0,0,0,0,0,0,0,,,,
7407,0.08902925,-0.02994985,-0.364512,0,0,0,0,0,0,0,,,,
7413,0.08902925,-0.02994985,-0.364512,0,0,0,0,0,0,0,,,,
7418,0.08902925,-0.02994985,-0.364512,0,0,0,0,0,0,0,,,,
7423,0.1769589,-0.009564403,-0.3450865,0,0,0,0,0,0,0,,,,
7428,0.1769589,-0.009564403,-0.3450865,0,0,0,0,0,0,0,,,,
7433,0.1769589,-0.009564403,-0.3450865,0,0,0,0,0,0,0,,,,
7438,0.1769589,-0.009564403,-0.3450865,0,0,0,0,0,0,0,,,,
7443,0.1769589,-0.009564403,-0.3450865,0,0,0,0,0,0,0,,,,
7448,0.1769589,-0.009564403,-0.3450865,0,0,0,0,0,0,0,,,,
7453,0.1769589,-0.009564403,-0.3450865,0,0,0,0,0,0,0,,,,
7458,0.1769589,-0.009564403,-0.3450865,0,0,0,0,0,0,0,,,,
7463,0.1769589,-0.009564403,-0.3450865,0,0,0,0,0,0,0,,,,
7468,0.1769589,-0.009564403,-0.3450865,0,0,0,0,0,0,0,,,,
7473,0.1769589,-0.009564403,-0.3450865,0,0,0,0,0,0,0,,,,
7478,0.1769589,-0.009564403,-0.3450865,0,0,0,0,0,0,0,,,,
7483,0.1769589,-0.009564403,-0.3450865,0,0,0,0,0,0,0,,,,
7488,0.2700548,0.007033677,-0.3261497,0,0,0,0,0,0,0,,,,
7493,0.2700548,0.007033677,-0.3261497,0,0,0,0,0,0,0,,,,
7498,0.2700548,0.007033677,-0.3261497,0,0,0,0,0,0,0,,,,
7503,0.2700548,0.007033677,-0.3261497,0,0,0,0,0,0,0,,,,
7508,0.2700548,0.007033677,-0.3261497,0,0,0,0,0,0,0,,,,
7513,0.2700548,0.007033677,-0.3261497,0,0,0,0,0,0,0,,,,
