Time(ms),Roll(Rads),Pitch(Rads),Yaw(Rads),VelX(m/s),VelY(m/s),VelZ(m/s),AccX(g x 10^-3),AccY(g x 10^-3),AccZ(g x 10^-3),Altitude(m)
9391,-0.007871435,-0.004520403,0.3190462,-0.04151761,-0.05399859,0,-6.295462,40.1208,-987.8773,0.735
9396,-0.007819075,-0.004852015,0.3191509,-0.04157401,-0.05402694,0,-10.77295,44.0489,-983.9549,0.732
9401,-0.007853981,-0.005078908,0.3190811,-0.04148957,-0.05426878,0,-9.394592,41.76203,-978.8141,0.732
9406,-0.008098328,-0.005480334,0.3191509,-0.04137282,-0.05449709,0,-8.564658,42.48534,-982.0504,0.732
9411,-0.008237954,-0.006003933,0.3192033,-0.04118555,-0.05484534,0,-6.76995,37.86249,-979.3478,0.732
9416,-0.008517207,-0.006318091,0.3189763,-0.04097885,-0.05526625,0,-7.278769,35.968,-981.7402,0.732
9421,-0.008569567,-0.006876597,0.3191858,-0.04079539,-0.05564227,0,-8.403294,37.13723,-980.6605,0.732
9426,-0.008569567,-0.007347836,0.3190811,-0.04071186,-0.05591805,0,-14.20143,41.73851,-980.3824,0.732
9431,-0.008447394,-0.007976155,0.3193778,-0.04040705,-0.05628841,0,-5.521499,36.89099,-986.9488,0.732
9436,-0.008447394,-0.007976155,0.3193778,-0.04040705,-0.05628841,0,-5.521499,36.89099,-986.9488,0.732
9441,-0.008272861,-0.008761552,0.3195174,-0.04010176,-0.05663332,0,-7.476066,37.73377,-984.7432,0.732
9447,-0.008429941,-0.009913471,0.3194651,-0.03904229,-0.05748427,0,1.216578,35.30499,-982.2256,0.732
9452,-0.008552114,-0.01029744,0.3192033,-0.03866578,-0.05780476,0,-8.589835,39.96512,-979.1113,0.732
9457,-0.008674286,-0.01090831,0.3194127,-0.0381855,-0.05815731,0,-4.418831,38.04054,-981.0291,0.732
9462,-0.008709193,-0.01146681,0.3194302,-0.03770719,-0.05840964,0,-6.08897,42.46494,-982.1229,0.732
9467,-0.009005899,-0.0119206,0.3195349,-0.03716726,-0.05895277,0,-4.289545,31.21097,-984.5862,0.732
9472,-0.009215338,-0.01263618,0.3197269,-0.03656358,-0.05930427,0,-2.988869,39.19259,-985.118,0.732
9477,-0.009564403,-0.01314233,0.3195873,-0.03610685,-0.05963454,0,-5.44281,37.48208,-984.4979,0.73
9482,-0.009669124,-0.01380555,0.3196571,-0.03542989,-0.05997331,0,-2.531635,40.82796,-985.7413,0.73
9487,-0.00980875,-0.01439897,0.3195523,-0.03487302,-0.06015505,0,-9.025163,47.72018,-986.2824,0.73
9492,-0.01010546,-0.01492257,0.3195174,-0.03416435,-0.06055233,0,-3.7012,39.44981,-988.2012,0.731
9497,-0.01029744,-0.01553343,0.3195873,-0.03352037,-0.06094423,0,-7.381048,39.92078,-986.304,0.731
9502,-0.0106116,-0.01603958,0.319308,-0.03284442,-0.06153566,0,-7.928338,32.88679,-986.159,0.731
9507,-0.01083849,-0.01631883,0.3189415,-0.03203235,-0.06198691,0,-3.00276,39.06852,-985.8575,0.731
9512,-0.01117011,-0.01645846,0.31854,-0.03131515,-0.06240178,0,-7.17743,41.31178,-988.4756,0.731
9517,-0.01151917,-0.01642355,0.3182433,-0.0305345,-0.06270929,0,-3.640523,45.89899,-991.1119,0.731
9523,-0.01185079,-0.01677261,0.3184702,-0.02978729,-0.06289492,0,-4.93433,51.17153,-993.827,0.731
9528,-0.01213004,-0.01719149,0.3184353,-0.02894899,-0.06325959,0,-2.730376,44.7013,-993.7401,0.731
9533,-0.01213004,-0.01719149,0.3184353,-0.02894899,-0.06325959,0,-2.730376,44.7013,-993.7401,0.731
9538,-0.01228712,-0.01768018,0.3187146,-0.02806744,-0.06367003,0,-1.222373,42.73219,-992.329,0.731
9544,-0.01228712,-0.01768018,0.3187146,-0.02806744,-0.06367003,0,-1.222373,42.73219,-992.329,0.731
9549,-0.01228712,-0.01768018,0.3187146,-0.02806744,-0.06367003,0,-1.222373,42.73219,-992.329,0.731
9554,-0.01228712,-0.01768018,0.3187146,-0.02806744,-0.06367003,0,-1.222373,42.73219,-992.329,0.731
9559,-0.01228712,-0.01768018,0.3187146,-0.02806744,-0.06367003,0,-1.222373,42.73219,-992.329,0.731
9564,-0.01226966,-0.01808161,0.3186098,-0.02729023,-0.06421184,0,-7.167631,37.62825,-990.7919,0.731
9569,-0.01226966,-0.01808161,0.3186098,-0.02729023,-0.06421184,0,-7.167631,37.62825,-990.7919,0.731
9574,-0.01226966,-0.01808161,0.3186098,-0.02729023,-0.06421184,0,-7.167631,37.62825,-990.7919,0.731
9579,-0.01239184,-0.01893682,0.3195,-0.02411709,-0.06616233,0,5.485752,40.60387,-993.1261,0.728
9584,-0.01239184,-0.01893682,0.3195,-0.02411709,-0.06616233,0,5.485752,40.60387,-993.1261,0.728
9589,-0.01242674,-0.01916372,0.3192556,-0.0229877,-0.06656087,0,4.698265,43.94149,-991.0822,0.728
9594,-0.01204277,-0.01923353,0.3190287,-0.02083229,-0.06716492,0,-3.051737,45.34088,-993.0953,0.728
9599,-0.01195551,-0.01914626,0.3189415,-0.01979255,-0.06756017,0,1.841314,42.7773,-995.9828,0.728
9604,-0.01153663,-0.0193557,0.3190811,-0.0178093,-0.06854066,0,3.189721,37.597,-992.0764,0.728
9609,-0.01108284,-0.01912881,0.319116,-0.0166753,-0.0689481,0,6.331981,40.11164,-990.3013,0.728
9614,-0.01069887,-0.01902409,0.3192207,-0.02140627,-0.06469538,0,-1.317408,44.8208,-988.6746,0.729
9619,-0.01069887,-0.01902409,0.3192207,-0.02140627,-0.06469538,0,-1.317408,44.8208,-988.6746,0.729
9624,-0.01043707,-0.01858776,0.3192905,-0.0255086,-0.06077309,0,5.664981,48.55555,-990.7629,0.729
9629,-0.01059415,-0.01811652,0.3197967,-0.02832885,-0.04523823,0,-2.604176,50.75463,-987.3123,0.729
9634,-0.01075123,-0.01771509,0.3200236,-0.02722558,-0.03438077,0,0,0,0,0.729
9639,-0.0108734,-0.01740093,0.3201458,-0.0264759,-0.02463894,0,-6.781678,52.83572,-982.8674,0.729
9644,-0.01094321,-0.01692969,0.3202679,-0.02909025,-0.02710023,0,2.194141,55.95743,-986.94,0.729
9649,-0.01099557,-0.01665044,0.3204425,-0.03156915,-0.02949055,0,-2.609474,48.69175,-987.4277,0.729
9654,-0.01115265,-0.01595231,0.3205646,-0.03318905,-0.03208845,0,1.544884,39.09497,-991.1194,0.726
9659,-0.01136209,-0.01471313,0.3204773,-0.03162185,-0.03327503,0,5.500616,35.66507,-990.3363,0.726
9664,-0.01169371,-0.0127409,0.3207043,-0.02048228,-0.01919956,0,-0.8673363,37.00389,-993.8984,0.726
9669,-0.01171116,-0.0122173,0.3210533,-0.02002941,-0.01978633,0,-7.254234,38.46342,-989.4267,0.726
9674,-0.01151917,-0.01136209,0.321001,-0.01933271,-0.02025679,0,4.106412,43.22368,-989.2062,0.726
9679,-0.01136209,-0.01078613,0.3213675,-0.01886516,-0.02069565,0,-3.546572,43.56344,-989.8147,0.726
9684,-0.0111352,-0.01022763,0.3212802,-0.01843025,-0.02113649,0,-4.038025,43.32675,-990.5281,0.727
9689,-0.01120501,-0.009564403,0.3213675,-0.01814989,-0.02147089,0,-8.724561,47.79162,-999.4636,0.727
9694,-0.01132719,-0.009250244,0.3215246,-0.01791359,-0.0219466,0,-9.976315,42.22224,-998.6751,0.727
9699,-0.01132719,-0.009250244,0.3215246,-0.01791359,-0.0219466,0,-9.976315,42.22224,-998.6751,0.727
9704,-0.01146681,-0.008517207,0.3214722,-0.01748804,-0.02248741,0,-0.5700181,39.98188,-1000.763,0.727
9709,-0.01181588,-0.007557276,0.32135,-0.01651544,-0.02349737,0,5.147154,39.92808,-997.7202,0.727
9714,-0.01193805,-0.007086037,0.3213325,-0.01606057,-0.02403163,0,2.021027,43.50843,-1003.002,0.728
9719,-0.01214749,-0.006702065,0.3213675,-0.01478377,-0.02048744,0,-8.526013,45.31408,-998.2489,0.728
9724,-0.01214749,-0.006702065,0.3213675,-0.01478377,-0.02048744,0,-8.526013,45.31408,-998.2489,0.728
9729,-0.01219985,-0.006248279,0.3214547,-0.01350033,-0.01736396,0,-1.957662,42.89957,-997.5697,0.728
9734,-0.01228712,-0.005427974,0.3217514,-0.0114577,-0.01211506,0,-2.43743,39.01093,-986.579,0.729
9739,-0.01228712,-0.005427974,0.3217514,-0.0114577,-0.01211506,0,-2.43743,39.01093,-986.579,0.729
9744,-0.01228712,-0.004433136,0.3220133,-0.02621537,-0.0153186,0,-4.066358,37.64845,-989.1082,0.729
9749,-0.01213004,-0.004031711,0.322118,-0.03247139,-0.01670284,0,0.3194797,38.24514,-994.5071,0.729
9754,-0.01235693,-0.003595378,0.3223099,-0.03231167,-0.01715241,0,-2.204202,45.72183,-991.2136,0.729
9759,-0.01228712,-0.003071779,0.3222052,-0.03220622,-0.0177543,0,-3.362244,39.26117,-988.59,0.729
9764,-0.01228712,-0.003071779,0.3222052,-0.03220622,-0.0177543,0,-3.362244,39.26117,-988.59,0.729
9769,-0.01216495,-0.002199115,0.322118,-0.03219695,-0.01876484,0,-11.15387,40.54467,-986.9247,0.73
9774,-0.01204277,-0.001797689,0.3220133,-0.03212653,-0.01924604,0,-2.38205,43.47088,-992.1454,0.73
9779,-0.01204277,-0.001797689,0.3220133,-0.03212653,-0.01924604,0,-2.38205,43.47088,-992.1454,0.73
9784,-0.01207768,-0.001012291,0.3218911,-0.03225169,-0.01998578,0,-4.131196,47.80177,-983.2555,0.73
9789,-0.01207768,-0.001012291,0.3218911,-0.03225169,-0.01998578,0,-4.131196,47.80177,-983.2555,0.73
9794,-0.01225221,-0.0005585054,0.3220133,-0.03214716,-0.02018195,0,1.828637,55.553,-981.0374,0.731
9799,-0.01233948,0.000593412,0.3215595,-0.03223896,-0.02107592,0,2.391896,47.24619,-979.6669,0.731
9804,-0.0124791,0.0009773844,0.3216118,-0.03254716,-0.02164482,0,-12.02122,40.69667,-977.4774,0.731
9809,-0.01256637,0.001291544,0.3216118,-0.03276134,-0.02219567,0,-7.694598,41.57975,-976.7768,0.731
9814,-0.01256637,0.001291544,0.3216118,-0.03276134,-0.02219567,0,-7.694598,41.57975,-976.7768,0.731
9819,-0.01249656,0.001518436,0.3220482,-0.03321816,-0.02318264,0,-7.388407,41.85587,-973.6184,0.732
9824,-0.01249656,0.001518436,0.3220482,-0.03321816,-0.02318264,0,0,0,0,0.732
9829,-0.0124442,0.001640609,0.3223274,-0.0332077,-0.02361443,0,2.063747,45.43558,-974.1956,0.732
9834,-0.01239184,0.001762783,0.3225194,-0.03337528,-0.02413638,0,-4.977826,41.71463,-973.6526,0.732
9839,-0.01242674,0.002338741,0.3230953,-0.0268808,-0.01260986,0,-1.437076,39.12525,-977.9386,0.73
9844,-0.01239184,0.0026529,0.3229557,-0.02427835,-0.007799927,0,-4.389821,40.94045,-975.15,0.73
9849,-0.01239184,0.0026529,0.3229557,-0.02427835,-0.007799927,0,-4.389821,40.94045,-975.15,0.73
9854,-0.01202532,0.0026529,0.3227637,-0.03594235,-0.0165806,0,-6.892324,34.6138,-978.1725,0.73
9859,-0.01179843,0.002530727,0.3225718,-0.04079141,-0.0203155,0,4.14045,35.7143,-984.4725,0.731
9864,-0.01160644,0.002234021,0.3226939,-0.04084962,-0.02100668,0,-0.8034029,33.45447,-984.851,0.731
9869,-0.01148427,0.002216568,0.3225543,-0.04097283,-0.02176675,0,-3.342265,30.8802,-984.0623,0.731
9874,-0.01148427,0.002216568,0.3225543,-0.04097283,-0.02176675,0,-3.342265,30.8802,-984.0623,0.731
9879,-0.01082104,0.001518436,0.3227987,-0.04092469,-0.0227132,0,-5.55879,36.60284,-980.0275,0.728
9884,-0.01036726,0.001151917,0.3228161,-0.04068793,-0.02318309,0,9.06175,39.9567,-985.6426,0.728
9889,-0.01012291,0.0008552113,0.3231128,-0.04076769,-0.02362967,0,-4.139027,40.12518,-982.1522,0.728
9894,-0.01012291,0.0008552113,0.3231128,-0.04076769,-0.02362967,0,-4.139027,40.12518,-982.1522,0.728
9899,-0.01019272,0.0008203047,0.3230081,-0.04075791,-0.02417118,0,-0.6853423,37.27544,-984.253,0.728
9904,-0.01015782,0.0003665191,0.3232699,-0.04066028,-0.024538,0,1.890567,43.60386,-983.7913,0.729
9909,-0.01029744,0.0002792527,0.3232873,-0.04083012,-0.02502249,0,-9.084451,39.59122,-982.5476,0.729
9914,-0.01014036,-0.0002617994,0.3232524,-0.04072957,-0.02519945,0,0.2409897,51.54597,-989.6251,0.729
9919,-0.01003564,-0.0009599311,0.3235142,-0.03410509,-0.02767603,0,-6.804908,41.44754,-998.0214,0.727
9924,-0.01003564,-0.0009599311,0.3235142,-0.03410509,-0.02767603,0,0,0,0,0.727
9929,-0.009738938,-0.001972222,0.3237237,-0.03128865,-0.02955244,0,-9.052792,28.91159,-1001.014,0.727
9934,-0.009738938,-0.001972222,0.3237237,-0.03128865,-0.02955244,0,0,0,0,0.727
9939,-0.009529497,-0.002478368,0.3236539,-0.03107471,-0.0301364,0,0.9284,33.5227,-1002.493,0.727
9944,-0.009529497,-0.002478368,0.3236539,-0.03107471,-0.0301364,0,0.9284,33.5227,-1002.493,0.727
9949,-0.009354965,-0.003543018,0.3233572,-0.03061241,-0.03173827,0,-3.34939,36.99564,-1002.861,0.727
9954,-0.009354965,-0.003543018,0.3233572,-0.03061241,-0.03173827,0,-3.34939,36.99564,-1002.861,0.727
9959,-0.008918632,-0.004764749,0.3232175,-0.03028716,-0.03260446,0,-0.6299036,37.09698,-1004.504,0.725
9964,-0.008918632,-0.004764749,0.3232175,-0.03028716,-0.03260446,0,-0.6299036,37.09698,-1004.504,0.725
9969,-0.008464847,-0.005393067,0.3231826,-0.03020998,-0.03315594,0,-10.46999,32.37889,-998.1354,0.725
9974,-0.007819075,-0.006911504,0.3236015,-0.02948339,-0.03389284,0,-3.273435,40.36578,-996.8196,0.725
9979,-0.007819075,-0.006911504,0.3236015,-0.02948339,-0.03389284,0,-3.273435,40.36578,-996.8196,0.725
9985,-0.007644542,-0.007644542,0.3234095,-0.02901261,-0.03415684,0,0.6615968,42.52734,-1000.165,0.725
9990,-0.00731293,-0.009529497,0.3237062,-0.02802545,-0.03434931,0,-1.496456,47.67896,-994.2422,0.725
9995,-0.00731293,-0.009529497,0.3237062,-0.02802545,-0.03434931,0,-1.496456,47.67896,-994.2422,0.725
10000,-0.006754424,-0.01162389,0.3239855,-0.02620495,-0.03494077,0,3.690718,38.64997,-994.3699,0.731
10005,-0.006544985,-0.01267109,0.3236539,-0.02518651,-0.03535315,0,11.42592,33.65321,-1001.032,0.731
10010,-0.006335545,-0.01394518,0.3237935,-0.02424871,-0.0357093,0,5.785765,35.02262,-1002.804,0.731
10016,-0.006003933,-0.01499238,0.3234444,-0.02328949,-0.03614129,0,4.421217,31.4347,-1002.314,0.732
10021,-0.006003933,-0.01499238,0.3234444,-0.02328949,-0.03614129,0,4.421217,31.4347,-1002.314,0.732
10026,-0.005340707,-0.01692969,0.3237237,-0.02144294,-0.03644934,0,1.357657,39.47034,-996.6379,0.732
10031,-0.004991642,-0.01776745,0.3236887,-0.0204296,-0.03662959,0,2.113553,39.19528,-993.8542,0.732
10036,-0.004642576,-0.01891937,0.3239331,-0.01996856,-0.03658153,0,5.312754,40.67276,-992.0989,0.726
10041,-0.004642576,-0.01891937,0.3239331,-0.01996856,-0.03658153,0,5.312754,40.67276,-992.0989,0.726
10046,-0.004171337,-0.01975713,0.3238807,-0.01886098,-0.03679755,0,2.304866,36.73719,-990.3413,0.726
10051,-0.003019419,-0.0217119,0.3247185,-0.01695922,-0.03676498,0,-9.040758,42.39523,-986.6262,0.727
10056,-0.002426008,-0.02265437,0.3250152,-0.01594172,-0.03673134,0,-6.609097,42.88897,-988.22,0.727
10061,-0.001780236,-0.02401573,0.3251199,-0.01475774,-0.03672529,0,-3.222743,40.4826,-990.9826,0.727
10066,-0.00127409,-0.02508038,0.3248058,-0.01346669,-0.03669722,0,-1.433718,40.72496,-998.8829,0.727
10071,-0.0008726646,-0.02631957,0.3249978,-0.01199143,-0.0364366,0,4.111006,49.16181,-1005.354,0.727
10076,-0.0004014257,-0.02740167,0.3247185,-0.01126001,-0.03631118,0,-5.759869,42.46517,-1011.327,0.724
10082,-3.490658E-05,-0.02843141,0.3246661,-0.009715887,-0.03607799,0,2.899371,46.76826,-1017.893,0.724
10087,0.000296706,-0.02951352,0.3244043,-0.008154001,-0.03606272,0,1.135375,37.24034,-1018.241,0.724
10092,0.0005061455,-0.03033382,0.3239331,-0.006356293,-0.03618688,0,8.882995,31.16662,-1020.601,0.724
10097,0.000715585,-0.03124139,0.3240029,-0.004417919,-0.03607082,0,13.5494,40.38865,-1017.706,0.724
10102,0.0009948376,-0.03223623,0.3240553,-0.002611257,-0.03618385,0,6.091278,30.41263,-1014.915,0.724
10107,0.001466077,-0.0331438,0.3243171,-0.0005659345,-0.03603289,0,14.42105,40.08534,-1015.664,0.724
10112,0.001954769,-0.03424336,0.3247185,0.001153506,-0.03601287,0,-0.9146837,33.73015,-1013.151,0.724
10117,0.002478368,-0.03511602,0.3246661,0.002207643,-0.03604495,0,5.077584,32.96753,-1014.713,0.72
10122,0.0029147,-0.03593633,0.3249454,0.003986104,-0.03595185,0,-2.035519,35.10805,-1012.022,0.72
10128,0.003281219,-0.03687881,0.325085,0.005641655,-0.03595977,0,-9.009592,30.16315,-1008.586,0.72
10133,0.003577925,-0.03768166,0.3252072,0.0074515,-0.03566653,0,-4.371885,41.80601,-1009.987,0.72
10138,0.003804818,-0.0387114,0.3254865,0.009140765,-0.03536661,0,-11.08216,41.68016,-1010.422,0.72
10143,0.004031711,-0.03963643,0.3253468,0.01125887,-0.03496715,0,3.946173,45.09346,-1016.097,0.72
10148,0.00439823,-0.04061381,0.3253992,0.01332088,-0.03449506,0,-0.07183003,47.38855,-1018.44,0.72
10153,0.00439823,-0.04061381,0.3253992,0.01332088,-0.03449506,0,-0.07183003,47.38855,-1018.44,0.72
10158,0.005061455,-0.0424115,0.3252945,0.01780663,-0.03376511,0,7.000366,43.30011,-1020.445,0.719
10163,0.005393067,-0.04344125,0.3255213,0.02000871,-0.0333805,0,0.3795922,42.01012,-1019,0.719
10168,0.005585053,-0.04419174,0.3253992,0.02250019,-0.0329909,0,10.16295,41.53314,-1020.477,0.719
10174,0.005846853,-0.04488987,0.3254865,0.02483389,-0.03257536,0,2.744195,42.25566,-1018.242,0.719
10180,0.005969026,-0.04567527,0.3254515,0.02731802,-0.03224766,0,7.309647,38.35091,-1019.085,0.719
10184,0.006091199,-0.04619887,0.3253992,0.02992148,-0.03174215,0,0,0,0,0.719
10189,0.006195919,-0.04715879,0.3257657,0.03226341,-0.03141258,0,0,0,0,0.719
10194,0.006475172,-0.04789183,0.3257657,0.03480528,-0.0309856,0,5.508756,41.36596,-1015.191,0.719
10199,0.006754424,-0.04869469,0.326202,0.0363529,-0.03070871,0,-2.207003,40.04921,-1008.873,0.716
10204,0.007068583,-0.04944517,0.3263067,0.03874608,-0.03031809,0,1.173921,44.77625,-1012.051,0.716
10209,0.007347836,-0.04989896,0.326586,0.04126918,-0.02977806,0,1.173921,44.77625,-1012.051,0.716
10214,0.007435102,-0.05047492,0.3270049,0.04351811,-0.0291687,0,0,0,0,0.717
10219,0.007801622,-0.05103343,0.3274761,0.04843299,-0.02796686,0,-6.80721,45.314,-1017.596,0.717
10224,0.007801622,-0.05103343,0.3274761,0.04843299,-0.02796686,0,-6.80721,45.314,-1017.596,0.717
10229,0.008028515,-0.05150466,0.3274412,0.05106192,-0.02739508,0,2.609078,44.30232,-1026.926,0.717
10234,0.008744099,-0.05281366,0.3276507,0.05571339,-0.02652413,0,3.165721,41.37133,-1029.266,0.714
10239,0.008744099,-0.05281366,0.3276507,0.05571339,-0.02652413,0,3.165721,41.37133,-1029.266,0.714
10244,0.008744099,-0.05281366,0.3276507,0.05571339,-0.02652413,0,3.165721,41.37133,-1029.266,0.714
10249,0.009494592,-0.05386086,0.3279474,0.06112824,-0.02533196,0,-3.750177,44.32293,-1027.027,0.714
10254,0.009738938,-0.05447173,0.3280172,0.06389505,-0.02471993,0,2.233407,42.73761,-1029.894,0.714
10259,0.009826204,-0.05508259,0.3282441,0.066726,-0.02392485,0,0,0,0,0.714
10264,0.00965167,-0.05597271,0.3286629,0.06970668,-0.02325558,0,0,0,0,0.714
10269,0.009529497,-0.05637414,0.3286979,0.07289049,-0.02244428,0,0,0,0,0.714
10274,0.009372418,-0.05689773,0.3293262,0.07584013,-0.0217247,0,5.697355,50.01695,-1030.099,0.714
10279,0.00965167,-0.05736897,0.3295007,0.07818615,-0.02125103,0,10.59842,43.019,-1033.037,0.712
10284,0.009930924,-0.05752605,0.3297974,0.08112279,-0.0206266,0,3.814559,43.86982,-1031.296,0.712
10290,0.0108734,-0.05825909,0.3302163,0.08705348,-0.01984892,0,6.295359,34.75462,-1038.576,0.712
10295,0.0108734,-0.05825909,0.3302163,0.08705348,-0.01984892,0,6.295359,34.75462,-1038.576,0.712
10300,0.01122247,-0.05838126,0.3307573,0.0898233,-0.01936845,0,-3.618101,36.36407,-1039.483,0.713
10305,0.01176352,-0.05873033,0.3310191,0.09273602,-0.01871711,0,1.459825,41.14927,-1043.668,0.713
10310,0.0124442,-0.05899213,0.33163,0.08689475,-0.01724489,0,-4.296135,49.54957,-1040.532,0.713
10316,0.0127409,-0.05906194,0.3315428,0.08455302,-0.01660269,0,-4.744523,47.52706,-1035.826,0.713
10321,0.01293289,-0.05907939,0.3317522,0.08220399,-0.01407554,0,-5.988326,51.65162,-1037.591,0.713
10326,0.01307252,-0.05935865,0.3318743,0.08024381,-0.01179283,0,-1.062862,51.59923,-1040.515,0.713
10331,0.0132645,-0.05921902,0.3321536,0.07819794,-0.009672452,0,-12.10498,54.49427,-1039.439,0.713
10336,0.01345649,-0.05955063,0.3325376,0.07697829,-0.009124739,0,-6.47267,53.09264,-1042.324,0.714
10341,0.01354376,-0.05939355,0.3327121,0.07587221,-0.008818945,0,-6.432554,44.75785,-1036.866,0.714
10346,0.01387537,-0.05939355,0.3329739,0.07502852,-0.008584653,0,-0.5913353,42.31974,-1036.552,0.714
10352,0.01399754,-0.05923647,0.333131,0.07441863,-0.008443707,0,5.821702,39.01976,-1034.09,0.714
10357,0.01429425,-0.05899213,0.3333404,0.06928053,-0.006837489,0,3.279486,43.0289,-1033.83,0.714
10362,0.01429425,-0.05899213,0.3333404,0.06928053,-0.006837489,0,3.279486,43.0289,-1033.83,0.714
10367,0.01485275,-0.0588525,0.3337593,0.06043902,-0.004312928,0,2.171393,38.80642,-1029.549,0.715
10372,0.01521927,-0.05880014,0.3340036,0.05985652,0.003065369,0,-2.408709,35.033,-1027.208,0.715
10377,0.01534144,-0.0585558,0.3339338,0.05937282,0.009822989,0,-0.2505648,39.6766,-1026.92,0.715
10382,0.01544616,-0.05813692,0.3342305,0.05881196,0.01613749,0,-4.503607,50.4363,-1024.855,0.715
10387,0.01542871,-0.05818928,0.3345098,0.05450669,0.01254222,0,-12.43623,49.04397,-1024.97,0.716
10393,0.01541126,-0.05773549,0.3348065,0.05076976,0.009447627,0,-5.275535,54.5655,-1020.69,0.716
10398,0.01525418,-0.0575435,0.3352428,0.0490442,0.006987995,0,-8.030132,50.01792,-1019.347,0.722
10403,0.01530654,-0.05722935,0.335173,0.05119003,0.007830519,0,-2.01721,48.25883,-1017.059,0.722
10408,0.01528908,-0.05660103,0.3354523,0.05308896,0.008515203,0,-1.437912,46.02782,-1019.023,0.722
10413,0.01532399,-0.05644395,0.3354174,0.05467838,0.009049025,0,-7.254299,41.92253,-1019.757,0.723
10418,0.01541126,-0.05585054,0.3358013,0.0570882,0.009851751,0,-9.74985,43.61317,-1016.444,0.723
10423,0.01534144,-0.0554142,0.3359235,0.0595278,0.01062379,0,-7.83842,42.61084,-1014.26,0.723
10428,0.01528908,-0.05457645,0.336098,0.06181999,0.01137843,0,-10.93213,42.0106,-1006.91,0.724
10434,0.01537635,-0.05368633,0.3361504,0.06414844,0.01213518,0,-7.026674,41.3688,-1007.712,0.724
10439,0.01541126,-0.05206317,0.3363075,0.06786197,0.01334322,0,-9.266331,42.01636,-1009.253,0.722
10444,0.01541126,-0.05206317,0.3363075,0.06786197,0.01334322,0,0,0,0,0.722
10449,0.0153938,-0.05152212,0.3364646,0.0701261,0.01406166,0,-7.495903,40.22729,-1008.624,0.722
10454,0.01521927,-0.05071926,0.3366915,0.07219741,0.01487792,0,-12.77765,45.36765,-1003.639,0.723
10459,0.01520182,-0.0498466,0.3370231,0.07433931,0.01561731,0,-7.49789,42.2576,-1005.536,0.723
10464,0.01525418,-0.04888668,0.3376688,0.07632259,0.0162565,0,-11.80414,38.95125,-1011.446,0.723
10469,0.01534144,-0.04780457,0.3387335,0.0731716,0.01742342,0,-5.965837,47.19238,-1022.738,0.724
10474,0.01514946,-0.04700172,0.3408104,0.07032209,0.01835904,0,-6.350782,46.5132,-1032.436,0.724
10479,0.01448623,-0.04571017,0.343219,0.06731709,0.01928535,0,-5.67748,58.2289,-1033.155,0.723
10484,0.01347394,-0.04438372,0.3463082,0.06938545,0.02006448,0,-1.299882,57.8639,-1040.367,0.723
